InvoiceID,Store_Branch,City,Customer_ID,Customer_Name,Gender,Age,Customer_Type,Product_Category,Product_Name,Unit_Price,Quantity,Discount,Tax,Gross_Amount,Discount_Amount,Tax_Amount,Total_Amount,Payment_Method,Purchase_Date,Satisfaction_Rating
INV100137,D,Houston,CUST1295,Kyle Peterson,Female,61,Non-Member,Laptops,Dell XPS 13,1480.7,2,10,8.95,2961.4,296.14,238.54,2903.8,Credit Card,2024-02-19 00:00:00,10
INV100138,A,New York,CUST1006,David Thompson,Female,62,Member,Accessories,SanDisk 128GB USB 3.1,28.07,1,20,9,28.07,5.61,2.02,24.48,Credit Card,2024-04-13 00:00:00,10
INV100139,D,Houston,CUST1064,Brandi Huang,Female,37,Member,Audio,Sony WH-1000XM5,291.63,1,15,8.58,291.63,43.74,21.27,269.15,Credit Card,2024-09-17 00:00:00,7
INV100140,B,Los Angeles,CUST1135,Kim Lopez,Female,52,Member,Laptops,HP Envy 15,837.73,2,15,8.65,1675.46,251.32,123.19,1547.33,Cash,2024-08-04 00:00:00,10
INV100141,B,Los Angeles,CUST1315,Dylan Cook,Female,38,Non-Member,Accessories,Anker 65W USB-C Charger,61.31,1,10,9.57,61.31,6.13,5.28,60.46,Ewallet,2024-03-22 00:00:00,7
INV100142,A,New York,CUST1342,Timothy Morris,Male,23,Member,Laptops,MacBook Air,1127.83,1,15,8.47,1127.83,169.17,81.2,1039.85,Ewallet,2024-05-11 00:00:00,8
INV100143,A,New York,CUST1313,Karen Thomas,Female,56,Member,Laptops,MacBook Air,1433.94,1,0,7.35,1433.94,0,105.39,1539.33,Ewallet,2024-02-06 00:00:00,9
INV100144,A,New York,CUST1013,Zachary Baker,Male,59,Member,Appliances,Instant Pot Duo,130.49,1,0,9.33,130.49,0,12.17,142.66,Ewallet,2024-06-04 00:00:00,8
INV100145,C,Chicago,CUST1066,Jennifer Taylor,Male,32,Non-Member,Audio,AirPods Pro,307.83,1,15,8,307.83,46.17,20.93,282.59,Ewallet,2024-03-15 00:00:00,9
INV100146,D,Houston,CUST1099,Colleen Mccarty,Male,62,Non-Member,Accessories,SanDisk 128GB USB 3.1,37.07,4,15,9.25,148.28,22.24,11.66,137.7,Cash,2024-07-16 00:00:00,10
INV100147,A,New York,CUST1045,Kristina Craig,Female,46,Member,Appliances,Philips Blender,78.03,1,10,7.62,78.03,7.8,5.35,75.58,UPI,2024-02-21 00:00:00,10
INV100148,D,Houston,CUST1141,Timothy Anderson,Male,33,Non-Member,Appliances,Instant Pot Duo,135.52,2,15,8.1,271.04,40.66,18.66,249.05,Cash,2024-03-01 00:00:00,6
INV100149,A,New York,CUST1286,Amanda Ray,Female,36,Non-Member,Appliances,Philips Blender,91.65,2,0,9.39,183.3,0,17.21,200.51,Ewallet,2024-09-16 00:00:00,8
INV100150,D,Houston,CUST1242,Brandon Carter,Male,35,Member,Laptops,MacBook Air,1152.93,1,5,10.11,1152.93,57.65,110.73,1206.02,UPI,2024-03-14 00:00:00,10
INV100151,A,New York,CUST1267,Debra Dawson,Male,51,Member,Appliances,Ninja Air Fryer,154.86,1,20,8.49,154.86,30.97,10.52,134.41,Cash,2024-06-04 00:00:00,7
INV100152,C,Chicago,CUST1021,Joel Horne,Female,47,Member,Smartphones,OnePlus 11,649.23,1,15,7.57,649.23,97.38,41.77,593.62,Credit Card,2024-09-13 00:00:00,7
INV100153,C,Chicago,CUST1214,Jennifer Williams,Male,38,Member,Smartphones,Samsung Galaxy S23,737.88,1,0,8.32,737.88,0,61.39,799.27,Credit Card,2024-05-10 00:00:00,9
INV100154,C,Chicago,CUST1262,Martin Pruitt,Male,20,Non-Member,Smartphones,iPhone 14,965.29,1,5,8.24,965.29,48.26,75.56,992.59,Ewallet,2024-01-15 00:00:00,5
INV100155,C,Chicago,CUST1339,Shawn Blackwell,Female,49,Member,Laptops,Lenovo ThinkPad T14,1138.2,2,5,7.73,2276.4,113.82,167.17,2329.75,Ewallet,2024-05-12 00:00:00,9
INV100156,A,New York,CUST1075,Anne Harrison,Male,46,Non-Member,Accessories,SanDisk 128GB USB 3.1,31.34,1,0,7.35,31.34,0,2.3,33.64,Ewallet,2024-02-03 00:00:00,3
INV100157,B,Los Angeles,CUST1143,Jesse Decker,Female,23,Non-Member,Accessories,SanDisk 128GB USB 3.1,28.53,1,0,9.72,28.53,0,2.77,31.3,Ewallet,2024-09-20 00:00:00,8
INV100158,B,Los Angeles,CUST1135,Kim Lopez,Female,52,Member,Laptops,Acer Swift 3,717.52,2,0,8.73,1435.04,0,125.28,1560.32,Credit Card,2024-02-28 00:00:00,8
INV100159,B,Los Angeles,CUST1349,Eric Newton,Female,53,Member,Accessories,SanDisk 128GB USB 3.1,26.46,2,0,7.42,52.92,0,3.93,56.85,Cash,2024-08-10 00:00:00,9
INV100160,A,New York,CUST1280,Robert Davis,Female,53,Non-Member,Audio,Sony WH-1000XM5,417.36,2,10,8.02,834.72,83.47,60.25,811.5,Credit Card,2024-07-29 00:00:00,7
INV100161,B,Los Angeles,CUST1234,John Conner,Female,32,Member,Audio,JBL Flip 6 Speaker,133.18,1,5,9.03,133.18,6.66,11.42,137.95,UPI,2024-07-02 00:00:00,3
INV100162,A,New York,CUST1132,Scott Berry,Male,25,Member,Appliances,Ninja Air Fryer,127.85,1,0,7.51,127.85,0,9.6,137.45,Ewallet,2024-05-30 00:00:00,6
INV100163,A,New York,CUST1158,Glenda Lopez,Male,61,Non-Member,Appliances,Philips Blender,77.83,1,5,9.24,77.83,3.89,6.83,80.77,Credit Card,2024-05-24 00:00:00,6
INV100164,C,Chicago,CUST1285,Mark Mcdaniel,Male,40,Member,Laptops,MacBook Air,1119.75,1,15,7.7,1119.75,167.96,73.29,1025.08,Ewallet,2024-09-29 00:00:00,7
INV100165,D,Houston,CUST1068,Mr. Erik Wagner,Male,44,Non-Member,Accessories,Logitech MX Master 3 Mouse,110.36,1,10,8.13,110.36,11.04,8.08,107.4,Ewallet,2024-05-06 00:00:00,6
INV100166,B,Los Angeles,CUST1075,Anne Harrison,Male,46,Non-Member,Audio,Sony WH-1000XM5,403.02,3,0,9.42,1209.06,0,113.89,1322.95,Cash,2024-09-10 00:00:00,10
INV100167,A,New York,CUST1330,Charles Garcia,Female,64,Member,Accessories,Logitech MX Master 3 Mouse,95.8,1,25,8.61,95.8,23.95,6.19,78.04,UPI,2024-07-31 00:00:00,8
INV100168,D,Houston,CUST1101,Kayla Norman,Male,58,Member,Audio,Anker Soundcore Life Q30,93.57,2,15,7.86,187.14,28.07,12.5,171.57,Credit Card,2024-01-20 00:00:00,10
INV100169,D,Houston,CUST1304,Joe Leon,Male,25,Non-Member,Laptops,Lenovo ThinkPad T14,1411.66,1,0,8.41,1411.66,0,118.72,1530.38,Credit Card,2024-09-24 00:00:00,8
INV100170,C,Chicago,CUST1140,Dr. Bailey White DDS,Female,63,Member,Laptops,MacBook Air,1261.66,1,10,8.02,1261.66,126.17,91.07,1226.56,Ewallet,2024-02-05 00:00:00,8
INV100171,B,Los Angeles,CUST1204,Jonathan Richardson,Male,34,Non-Member,Laptops,HP Envy 15,1036.34,1,25,9.44,1036.34,259.08,73.37,850.63,Credit Card,2024-09-16 00:00:00,5
INV100172,D,Houston,CUST1239,Lauren Hendrix,Female,19,Member,Appliances,Ninja Air Fryer,139.04,1,0,10.57,139.04,0,14.7,153.74,Ewallet,2024-04-08 00:00:00,10
INV100173,A,New York,CUST1326,Robert Morales,Female,52,Member,Accessories,Anker 65W USB-C Charger,50.51,3,10,9.31,151.53,15.15,12.7,149.07,Cash,2024-01-02 00:00:00,6
INV100174,D,Houston,CUST1241,Thomas Sanders,Male,52,Member,Laptops,Dell XPS 13,1296.82,1,0,8.42,1296.82,0,109.19,1406.01,Cash,2024-09-01 00:00:00,9
INV100175,C,Chicago,CUST1103,Tara Jacobs,Male,26,Non-Member,Smartphones,Google Pixel 7,762.06,2,10,8.16,1524.12,152.41,111.93,1483.64,Credit Card,2024-07-13 00:00:00,9
INV100176,C,Chicago,CUST1015,David Avila,Female,27,Member,Laptops,HP Envy 15,1057.63,2,0,8.91,2115.26,0,188.47,2303.73,Credit Card,2024-06-18 00:00:00,8
INV100177,B,Los Angeles,CUST1336,Rachel Grant,Male,42,Member,Accessories,SanDisk 128GB USB 3.1,31.41,1,20,7.65,31.41,6.28,1.92,27.05,Credit Card,2024-01-27 00:00:00,10
INV100178,C,Chicago,CUST1157,Daniel Valencia,Male,35,Member,Laptops,MacBook Air,1093.24,1,15,9.36,1093.24,163.99,86.98,1016.23,Ewallet,2024-06-23 00:00:00,8
INV100179,B,Los Angeles,CUST1355,Karen Love,Male,20,Member,Accessories,Laptop Backpack,55.51,1,10,7.61,55.51,5.55,3.8,53.76,Credit Card,2024-08-21 00:00:00,8
INV100180,C,Chicago,CUST1187,Valerie Cobb,Male,52,Member,Audio,JBL Flip 6 Speaker,129.7,2,10,8.46,259.4,25.94,19.75,253.21,Credit Card,2024-05-14 00:00:00,10
INV100181,C,Chicago,CUST1011,Lauren King,Male,26,Non-Member,Accessories,Anker 65W USB-C Charger,49.28,4,5,8.91,197.12,9.86,16.69,203.95,Credit Card,2024-09-18 00:00:00,8
INV100182,B,Los Angeles,CUST1299,Renee Williams,Female,23,Non-Member,Accessories,Keychron K2 Keyboard,88.37,1,0,8.53,88.37,0,7.54,95.91,UPI,2024-04-23 00:00:00,8
INV100183,C,Chicago,CUST1333,Ana Collins,Female,36,Non-Member,Audio,AirPods Pro,243,1,10,7.76,243,24.3,16.97,235.67,Credit Card,2024-08-09 00:00:00,6
INV100184,D,Houston,CUST1109,Tom Davis,Female,36,Member,Laptops,Acer Swift 3,942.6,1,0,7.76,942.6,0,73.15,1015.75,Ewallet,2024-04-16 00:00:00,7
INV100185,D,Houston,CUST1304,Joe Leon,Male,25,Non-Member,Smartphones,Xiaomi 12T,609.87,1,10,9.32,609.87,60.99,51.16,600.04,UPI,2024-04-24 00:00:00,6
INV100186,C,Chicago,CUST1166,Barbara Cross,Female,34,Non-Member,Appliances,Instant Pot Duo,127.79,1,20,8.36,127.79,25.56,8.55,110.78,Cash,2024-06-30 00:00:00,9
INV100187,C,Chicago,CUST1073,Abigail Wilson DDS,Male,47,Member,Smartphones,iPhone 14,794.95,1,5,7.66,794.95,39.75,57.85,813.05,UPI,2024-06-06 00:00:00,8
INV100188,A,New York,CUST1346,David Forbes,Female,57,Member,Audio,AirPods Pro,263.77,1,5,8.8,263.77,13.19,22.05,272.63,Credit Card,2024-07-06 00:00:00,8
INV100189,A,New York,CUST1389,Sydney Davis,Female,47,Non-Member,Smartphones,Samsung Galaxy S23,789.72,1,0,7.75,789.72,0,61.2,850.92,Credit Card,2024-02-21 00:00:00,6
INV100190,C,Chicago,CUST1322,Jamie Wolfe,Female,18,Member,Laptops,MacBook Air,1169.82,3,0,8.26,3509.46,0,289.88,3799.34,Ewallet,2024-05-28 00:00:00,10
INV100191,C,Chicago,CUST1033,Robert Pierce,Male,29,Non-Member,Accessories,Keychron K2 Keyboard,78,2,10,9.25,156,15.6,12.99,153.39,Ewallet,2024-07-31 00:00:00,10
INV100192,C,Chicago,CUST1204,Jonathan Richardson,Male,34,Non-Member,Laptops,Lenovo ThinkPad T14,1175.75,1,5,8.9,1175.75,58.79,99.41,1216.37,Ewallet,2024-06-15 00:00:00,8
INV100193,C,Chicago,CUST1248,Alexis Adams,Male,42,Member,Audio,Sony WH-1000XM5,344.78,1,0,8.97,344.78,0,30.93,375.71,Credit Card,2024-05-31 00:00:00,9
INV100194,A,New York,CUST1124,Michael Mora,Female,26,Non-Member,Audio,AirPods Pro,254.1,4,5,7.8,1016.4,50.82,75.32,1040.9,Cash,2024-08-04 00:00:00,10
INV100195,A,New York,CUST1311,Stephanie Mccullough,Female,62,Member,Appliances,Philips Blender,95.87,3,5,9.08,287.61,14.38,24.81,298.04,Ewallet,2024-07-20 00:00:00,7
INV100196,D,Houston,CUST1103,Tara Jacobs,Male,26,Non-Member,Audio,Anker Soundcore Life Q30,96.84,2,20,10.27,193.68,38.74,15.91,170.86,Credit Card,2024-09-22 00:00:00,5
INV100197,C,Chicago,CUST1009,Christopher Odonnell,Female,35,Member,Laptops,Dell XPS 13,1284.73,1,0,9.57,1284.73,0,122.95,1407.68,Cash,2024-01-23 00:00:00,10
INV100198,B,Los Angeles,CUST1249,Michael King,Female,25,Member,Audio,Sony WH-1000XM5,385.5,1,5,7.69,385.5,19.27,28.16,394.39,Ewallet,2024-04-02 00:00:00,8
INV100199,B,Los Angeles,CUST1194,Alice Robertson,Female,30,Member,Accessories,Keychron K2 Keyboard,92.45,2,10,9.55,184.9,18.49,15.89,182.3,Credit Card,2024-03-09 00:00:00,7
INV100200,D,Houston,CUST1308,Joseph Dixon,Female,23,Member,Audio,AirPods Pro,237.96,1,10,8.67,237.96,23.8,18.57,232.73,Ewallet,2024-08-12 00:00:00,8
INV100201,D,Houston,CUST1229,Randy Zamora,Female,20,Member,Laptops,Dell XPS 13,1253.47,3,5,9.99,3760.41,188.02,356.88,3929.27,Ewallet,2024-04-25 00:00:00,10
INV100202,D,Houston,CUST1383,Matthew Scott,Female,41,Non-Member,Appliances,Instant Pot Duo,151.64,1,5,8.16,151.64,7.58,11.76,155.81,Credit Card,2024-07-21 00:00:00,8
INV100203,C,Chicago,CUST1138,Nicole Massey,Female,43,Member,Audio,Bose SoundLink Flex,141.14,1,0,9.09,141.14,0,12.83,153.97,Ewallet,2024-05-12 00:00:00,6
INV100204,A,New York,CUST1391,Cynthia Duncan,Female,32,Member,Accessories,Anker 65W USB-C Charger,47.03,3,0,8.59,141.09,0,12.12,153.21,Credit Card,2024-07-26 00:00:00,8
INV100205,B,Los Angeles,CUST1066,Jennifer Taylor,Male,32,Non-Member,Audio,JBL Flip 6 Speaker,128.31,2,20,9.06,256.62,51.32,18.6,223.9,Credit Card,2024-06-02 00:00:00,7
INV100206,B,Los Angeles,CUST1284,Stacey Webb,Male,46,Member,Laptops,Lenovo ThinkPad T14,978.14,1,5,8.22,978.14,48.91,76.38,1005.62,Credit Card,2024-03-03 00:00:00,9
INV100207,A,New York,CUST1149,Joshua Roach,Female,53,Member,Audio,JBL Flip 6 Speaker,139.8,2,5,9.77,279.6,13.98,25.95,291.57,UPI,2024-06-06 00:00:00,5
INV100208,A,New York,CUST1314,Abigail Welch,Female,25,Member,Accessories,Anker 65W USB-C Charger,52.23,1,0,7.63,52.23,0,3.99,56.22,Ewallet,2024-04-17 00:00:00,6
INV100209,B,Los Angeles,CUST1153,Taylor Ferguson,Female,33,Member,Laptops,HP Envy 15,956.26,1,25,9.45,956.26,239.06,67.77,784.97,Ewallet,2024-04-08 00:00:00,8
INV100210,C,Chicago,CUST1323,Olivia Moore,Female,62,Non-Member,Audio,Anker Soundcore Life Q30,87.9,1,15,7.44,87.9,13.19,5.56,80.27,Credit Card,2024-02-15 00:00:00,10
INV100211,D,Houston,CUST1195,Nathan Whitney,Female,34,Member,Audio,AirPods Pro,238.16,2,15,8.44,476.32,71.45,34.17,439.04,Ewallet,2024-02-07 00:00:00,8
INV100212,C,Chicago,CUST1283,Alex Dixon,Male,26,Non-Member,Audio,Sony WH-1000XM5,372.84,1,25,9.26,372.84,93.21,25.89,305.52,Cash,2024-06-17 00:00:00,7
INV100213,A,New York,CUST1275,Richard Harvey,Male,29,Member,Laptops,Dell XPS 13,1396.09,2,5,8.9,2792.18,139.61,236.08,2888.65,UPI,2024-08-07 00:00:00,10
INV100214,A,New York,CUST1299,Renee Williams,Female,23,Non-Member,Audio,AirPods Pro,300.88,1,15,7.77,300.88,45.13,19.87,275.62,Ewallet,2024-06-30 00:00:00,7
INV100215,A,New York,CUST1180,Dawn Allen,Female,43,Non-Member,Laptops,HP Envy 15,1066.87,2,5,8.54,2133.74,106.69,173.11,2200.16,Ewallet,2024-09-01 00:00:00,9
INV100216,C,Chicago,CUST1008,William Carr,Male,48,Non-Member,Audio,JBL Flip 6 Speaker,119.91,1,10,7.05,119.91,11.99,7.61,115.53,Credit Card,2024-07-05 00:00:00,5
INV100217,A,New York,CUST1393,Paul Kennedy,Female,23,Non-Member,Accessories,Anker 65W USB-C Charger,51.73,2,20,8.75,103.46,20.69,7.24,90.01,Credit Card,2024-07-23 00:00:00,8
INV100218,A,New York,CUST1271,Juan Deleon,Female,49,Non-Member,Accessories,Keychron K2 Keyboard,87.51,1,0,9.1,87.51,0,7.96,95.47,Credit Card,2024-09-20 00:00:00,6
INV100219,B,Los Angeles,CUST1000,Timothy Jones,Female,53,Member,Accessories,Logitech MX Master 3 Mouse,104.91,1,5,8.27,104.91,5.25,8.24,107.91,Credit Card,2024-07-07 00:00:00,7
INV100220,C,Chicago,CUST1143,Jesse Decker,Female,23,Non-Member,Smartphones,OnePlus 11,836.95,1,0,9.02,836.95,0,75.49,912.44,Credit Card,2024-01-08 00:00:00,8
INV100221,B,Los Angeles,CUST1261,Jonathan Jones,Male,62,Non-Member,Laptops,HP Envy 15,961.88,1,5,9.39,961.88,48.09,85.8,999.59,Cash,2024-04-20 00:00:00,10
INV100222,C,Chicago,CUST1115,Steven Bennett,Female,41,Member,Smartphones,Samsung Galaxy S23,835.99,2,10,7.78,1671.98,167.2,117.07,1621.85,Ewallet,2024-05-26 00:00:00,9
INV100223,C,Chicago,CUST1230,Tamara Walters,Male,35,Member,Smartphones,Samsung Galaxy S23,907.8,1,5,8.3,907.8,45.39,71.58,933.99,Credit Card,2024-07-26 00:00:00,7
INV100224,D,Houston,CUST1290,Kristen Gray,Female,61,Non-Member,Accessories,Logitech MX Master 3 Mouse,101.05,1,0,7.81,101.05,0,7.89,108.94,Cash,2024-04-16 00:00:00,7
INV100225,C,Chicago,CUST1167,Brittany Phillips,Female,30,Member,Smartphones,Samsung Galaxy S23,856.56,2,0,8.55,1713.12,0,146.47,1859.59,Ewallet,2024-06-10 00:00:00,10
INV100226,B,Los Angeles,CUST1084,Lisa Price,Female,19,Member,Accessories,Laptop Backpack,46.06,1,10,7.22,46.06,4.61,2.99,44.45,Credit Card,2024-03-10 00:00:00,7
INV100227,D,Houston,CUST1398,Craig Myers,Female,45,Member,Laptops,Acer Swift 3,1092.22,2,10,6.95,2184.44,218.44,136.64,2102.63,Ewallet,2024-09-19 00:00:00,8
INV100228,B,Los Angeles,CUST1273,Dr. Christopher Jones MD,Male,38,Member,Smartphones,Google Pixel 7,787.06,2,20,9.24,1574.12,314.82,116.36,1375.65,Credit Card,2024-01-06 00:00:00,9
INV100229,A,New York,CUST1109,Tom Davis,Female,36,Member,Smartphones,iPhone 14,960.73,1,5,6.52,960.73,48.04,59.51,972.2,Credit Card,2024-04-27 00:00:00,9
INV100230,D,Houston,CUST1222,Antonio Duke,Male,50,Member,Accessories,SanDisk 128GB USB 3.1,26.56,3,10,7.49,79.68,7.97,5.37,77.08,Credit Card,2024-06-26 00:00:00,6
INV100231,A,New York,CUST1383,Matthew Scott,Female,41,Non-Member,Laptops,MacBook Air,988.62,1,10,7.92,988.62,98.86,70.47,960.23,Cash,2024-08-19 00:00:00,9
INV100232,B,Los Angeles,CUST1320,Monica Mccall,Female,45,Non-Member,Audio,AirPods Pro,250.44,1,20,7.59,250.44,50.09,15.21,215.56,Credit Card,2024-08-11 00:00:00,4
INV100233,B,Los Angeles,CUST1261,Jonathan Jones,Male,62,Non-Member,Appliances,Instant Pot Duo,123.16,2,0,8.95,246.32,0,22.05,268.37,UPI,2024-06-09 00:00:00,7
INV100234,A,New York,CUST1381,Michael Burgess,Female,23,Non-Member,Audio,AirPods Pro,239.52,4,10,7.16,958.08,95.81,61.74,924.01,Cash,2024-03-23 00:00:00,10
INV100235,B,Los Angeles,CUST1095,Justin Martin,Male,38,Non-Member,Accessories,Keychron K2 Keyboard,94.05,2,0,8.77,188.1,0,16.5,204.6,Credit Card,2024-01-20 00:00:00,7
INV100236,B,Los Angeles,CUST1372,Louis Molina,Female,63,Member,Smartphones,iPhone 14,948.77,1,5,8.82,948.77,47.44,79.5,980.83,Ewallet,2024-04-29 00:00:00,5
INV100237,A,New York,CUST1388,Joyce Shelton,Male,31,Member,Smartphones,iPhone 14,1037.47,2,5,8.62,2074.94,103.75,169.92,2141.11,Ewallet,2024-09-25 00:00:00,10
INV100238,B,Los Angeles,CUST1350,James Gallagher,Male,20,Member,Appliances,Instant Pot Duo,120.13,1,0,8.1,120.13,0,9.73,129.86,Cash,2024-08-06 00:00:00,8
INV100239,D,Houston,CUST1072,Jessica Guzman,Male,47,Member,Smartphones,iPhone 14,871.29,2,0,7.82,1742.58,0,136.27,1878.85,Ewallet,2024-08-21 00:00:00,9
INV100240,B,Los Angeles,CUST1013,Zachary Baker,Male,59,Member,Smartphones,Samsung Galaxy S23,862.23,4,10,9.26,3448.92,344.89,287.43,3391.46,UPI,2024-06-28 00:00:00,5
INV100241,B,Los Angeles,CUST1381,Michael Burgess,Female,23,Non-Member,Audio,Bose SoundLink Flex,146.88,3,0,7.51,440.64,0,33.09,473.73,Credit Card,2024-08-13 00:00:00,8
INV100242,A,New York,CUST1091,Melissa Castaneda,Female,59,Member,Audio,JBL Flip 6 Speaker,138.34,1,0,9.56,138.34,0,13.23,151.57,Credit Card,2024-07-14 00:00:00,7
INV100243,D,Houston,CUST1283,Alex Dixon,Male,26,Non-Member,Smartphones,Samsung Galaxy S23,859.55,1,5,8.76,859.55,42.98,71.53,888.1,Ewallet,2024-09-18 00:00:00,10
INV100244,D,Houston,CUST1193,Denise Brown,Female,23,Member,Accessories,Anker 65W USB-C Charger,52.61,2,5,8.88,105.22,5.26,8.88,108.84,Ewallet,2024-01-22 00:00:00,8
INV100245,B,Los Angeles,CUST1248,Alexis Adams,Male,42,Member,Smartphones,Xiaomi 12T,613.32,2,0,7.7,1226.64,0,94.45,1321.09,UPI,2024-09-27 00:00:00,10
INV100246,A,New York,CUST1177,Darren Cook,Female,39,Member,Accessories,Laptop Backpack,63.91,1,20,6.81,63.91,12.78,3.48,54.61,Credit Card,2024-03-25 00:00:00,7
INV100247,B,Los Angeles,CUST1305,Laura Smith,Female,39,Member,Audio,Sony WH-1000XM5,417.6,2,25,9.08,835.2,208.8,56.88,683.28,UPI,2024-01-19 00:00:00,8
INV100248,A,New York,CUST1378,Andrew Day,Female,39,Member,Audio,AirPods Pro,280.83,2,10,8.06,561.66,56.17,40.74,546.24,Credit Card,2024-03-27 00:00:00,10
INV100249,D,Houston,CUST1243,James Gonzalez,Female,64,Non-Member,Appliances,Instant Pot Duo,145.22,1,0,7.73,145.22,0,11.23,156.45,Credit Card,2024-04-17 00:00:00,9
INV100250,A,New York,CUST1096,Sharon Stevens,Female,23,Member,Laptops,Lenovo ThinkPad T14,1052.29,1,15,7.53,1052.29,157.84,67.35,961.8,Ewallet,2024-08-28 00:00:00,10
INV100251,D,Houston,CUST1297,Chelsea Montoya,Male,32,Non-Member,Audio,Bose SoundLink Flex,158.02,3,5,8.88,474.06,23.7,39.99,490.35,UPI,2024-01-31 00:00:00,10
INV100252,C,Chicago,CUST1071,Brooke Norton,Female,20,Member,Audio,Sony WH-1000XM5,314.7,1,0,9.45,314.7,0,29.74,344.44,Cash,2024-03-12 00:00:00,8
INV100253,C,Chicago,CUST1351,Eric Morris,Female,61,Non-Member,Appliances,Philips Blender,76.73,2,0,8.03,153.46,0,12.32,165.78,Credit Card,2024-01-17 00:00:00,5
INV100254,D,Houston,CUST1133,Holly Mendoza,Female,23,Non-Member,Smartphones,OnePlus 11,675.35,1,15,9.69,675.35,101.3,55.63,629.67,Credit Card,2024-02-12 00:00:00,5
INV100255,A,New York,CUST1376,Beth Miller,Male,28,Member,Smartphones,Xiaomi 12T,593.24,1,10,9.59,593.24,59.32,51.2,585.12,Credit Card,2024-07-03 00:00:00,5
INV100256,A,New York,CUST1346,David Forbes,Female,57,Member,Smartphones,iPhone 14,704.8,1,5,7.88,704.8,35.24,52.76,722.32,Ewallet,2024-03-11 00:00:00,9
INV100257,A,New York,CUST1147,Peter Anderson Jr.,Female,24,Member,Laptops,MacBook Air,1266.87,1,15,10.04,1266.87,190.03,108.11,1184.95,Credit Card,2024-06-28 00:00:00,7
INV100258,B,Los Angeles,CUST1204,Jonathan Richardson,Male,34,Non-Member,Smartphones,Xiaomi 12T,637.63,2,10,7.89,1275.26,127.53,90.56,1238.29,UPI,2024-01-14 00:00:00,10
INV100259,B,Los Angeles,CUST1131,Susan Vaughn,Female,60,Member,Accessories,Anker 65W USB-C Charger,52.39,1,0,8.43,52.39,0,4.42,56.81,Credit Card,2024-08-29 00:00:00,7
INV100260,D,Houston,CUST1013,Zachary Baker,Male,59,Member,Appliances,Ninja Air Fryer,152.93,1,10,9.55,152.93,15.29,13.14,150.78,UPI,2024-03-24 00:00:00,6
INV100261,A,New York,CUST1375,Thomas Castillo,Female,18,Member,Accessories,Logitech MX Master 3 Mouse,109.59,1,10,7.31,109.59,10.96,7.21,105.84,Credit Card,2024-07-14 00:00:00,7
INV100262,B,Los Angeles,CUST1073,Abigail Wilson DDS,Male,47,Member,Smartphones,Google Pixel 7,752.2,1,0,8.92,752.2,0,67.1,819.3,UPI,2024-04-20 00:00:00,10
INV100263,B,Los Angeles,CUST1306,Karen Logan,Female,53,Member,Smartphones,Google Pixel 7,590.76,1,15,8.92,590.76,88.61,44.79,546.94,Credit Card,2024-07-09 00:00:00,10
INV100264,B,Los Angeles,CUST1036,Charles Murray,Male,18,Member,Accessories,Keychron K2 Keyboard,90.33,1,0,8.67,90.33,0,7.83,98.16,Ewallet,2024-03-17 00:00:00,10
INV100265,D,Houston,CUST1115,Steven Bennett,Female,41,Member,Audio,AirPods Pro,270.99,2,5,8.35,541.98,27.1,42.99,557.87,Cash,2024-03-21 00:00:00,5
INV100266,D,Houston,CUST1066,Jennifer Taylor,Male,32,Non-Member,Audio,Bose SoundLink Flex,126.6,1,5,9.17,126.6,6.33,11.03,131.3,Ewallet,2024-08-27 00:00:00,9
INV100267,C,Chicago,CUST1290,Kristen Gray,Female,61,Non-Member,Appliances,Instant Pot Duo,121.46,1,5,9.29,121.46,6.07,10.72,126.11,Ewallet,2024-09-06 00:00:00,7
INV100268,D,Houston,CUST1221,Kimberly Edwards,Male,39,Member,Accessories,Anker 65W USB-C Charger,41.35,1,15,9.85,41.35,6.2,3.46,38.61,Credit Card,2024-05-11 00:00:00,9
INV100269,C,Chicago,CUST1253,Michelle Pena,Female,30,Member,Appliances,Ninja Air Fryer,145,2,5,9.23,290,14.5,25.43,300.93,Credit Card,2024-04-11 00:00:00,7
INV100270,A,New York,CUST1007,Mr. Daniel Stanton Jr.,Male,21,Member,Audio,Sony WH-1000XM5,363.34,1,15,8.9,363.34,54.5,27.49,336.33,Credit Card,2024-04-30 00:00:00,8
INV100271,B,Los Angeles,CUST1339,Shawn Blackwell,Female,49,Member,Audio,Bose SoundLink Flex,140.53,2,5,8.53,281.06,14.05,22.78,289.78,Ewallet,2024-05-25 00:00:00,7
INV100272,A,New York,CUST1339,Shawn Blackwell,Female,49,Member,Smartphones,Google Pixel 7,707.13,1,10,6.38,707.13,70.71,40.6,677.02,Ewallet,2024-03-27 00:00:00,7
INV100273,D,Houston,CUST1287,John Jones,Female,35,Member,Accessories,Anker 65W USB-C Charger,44.01,1,5,9.73,44.01,2.2,4.07,45.88,Ewallet,2024-02-14 00:00:00,8
INV100274,D,Houston,CUST1122,Patricia Welch,Male,22,Non-Member,Accessories,Laptop Backpack,56.43,1,15,7.16,56.43,8.46,3.43,51.4,Ewallet,2024-03-15 00:00:00,6
INV100275,A,New York,CUST1007,Mr. Daniel Stanton Jr.,Male,21,Member,Smartphones,Google Pixel 7,751.1,2,15,7.26,1502.2,225.33,92.7,1369.57,Ewallet,2024-06-16 00:00:00,7
